,place_id,international_phone_number,weekday_opening_hours,reviews,website
216,ChIJjx0kiBdw5kcRMjn4bgnwphs,+33 1 45 77 66 07,"['lundi: Fermé', 'mardi: 11:30 – 15:00, 19:30 – 23:00', 'mercredi: 11:30 – 15:00, 19:30 – 23:00', 'jeudi: 11:30 – 15:00, 19:30 – 23:00', 'vendredi: 11:30 – 15:00, 19:30 – 23:00', 'samedi: 11:30 – 15:00, 19:30 – 23:00', 'dimanche: Fermé']","[(5, ""Quelle bonne adresse. Si vous aimez marier le bon vin avec le bon plat, je ne peux que conseiller cette adresse.\nJ'y ai bien mangé et bien bu pour un prix très acceptable.\nMention spéciale pour le hareng qui était vraiment excellent.""), (5, ""Loin de la foule de la Motte piquet, super terrasse colorée, super accueil ! Carte pas très étendue, tant mieux, c'est frais! Assortiment de saveurs au top! Belle découverte !""), (5, 'Très bonne adresse. La carte est top et les plats sont bons !\nParfait pour un dîner entre amis'), (4, 'Personnel extrêmement sympathique. Nourriture inventive créative toujours bonne toujours fraîche.\nUn choix de vins limité mais de qualité à tarification abordable.\nCe qui peut-être améliorer et probablement la salle. Un peu froide un peu bruyante.\n\nJe recommande très fortement.'), (5, 'Très bon ! Des produits frais et bien préparés et ça se sent au goût. Nous avons passé un très bon moment dans ce restaurant.')]",http://www.la-ficelle.com/
217,ChIJ-7JNARhw5kcR_ALEUkwURB4,+33 1 45 75 51 81,"['lundi: 12:00 – 14:30, 19:00 – 21:30', 'mardi: 12:00 – 14:30, 19:00 – 21:30', 'mercredi: 12:00 – 14:30, 19:00 – 21:30', 'jeudi: 12:00 – 14:30, 19:00 – 21:30', 'vendredi: 12:00 – 14:30, 19:00 – 21:30', 'samedi: 12:00 – 14:30, 19:00 – 21:30', 'dimanche: Fermé']","[(3, ""Bon restaurant, le gérant et le serveur sont très sympa. Possibilité de réserver pour plusieurs personnes. L'ambiance est bien également. Néanmoins, ça n'est pas le meilleur couscous que j'ai mangé.""), (5, 'Super restaurant marocain \nDes plats très bon, service parfait.'), (5, 'Restaurant très agréable, très calme. Ambiance orientale. La patronne est très gentil.... Le couscous royal est un délice avec un vrai thé à la menthe pour finir. Parfait. Un très bon restaurant. Je recommande'), (5, ""Très bonne gastronomie marocaine. J'ai manger in tagine au pruneau très bon. Merci je le recommande""), (5, 'Seconde visite, toujours aussi bon 👍')]",https://restaurant-les-delices-du-maroc-moroccan-restaurant.business.site/
218,ChIJ_egaoBlw5kcRU8VWDhmZrCg,+33 1 45 77 36 77,"['lundi: 12:00 – 15:00, 18:00 – 23:00', 'mardi: 12:00 – 15:00, 18:00 – 23:00', 'mercredi: 12:00 – 15:00, 18:00 – 23:00', 'jeudi: 12:00 – 15:00, 18:00 – 23:00', 'vendredi: 12:00 – 15:00, 18:00 – 23:00', 'samedi: 12:00 – 15:00, 18:00 – 23:00', 'dimanche: Fermé']","[(5, ""Serveur qui ne parle pas très bien français... Et bien c'est pas grave ! C'est courant dans les restaurants asiatiques et ici c'est pour le mieux, ce sont très sûrement des coréens d'origine (discute en coréen entre eux, mais pas que)\n\nBbq coréen bien assaisonné, les autres plats sont très bons.\n\nEndroit calme lorsque ceux y mangent sont respectueux, la plupart du temps c'est le cas.\n\nN'hésitez pas a venir, vous ne serez pas déçu.\n\nPrivilégiez les glaces inédites en dessert que les dessert à base de pâte de riz""), (5, 'Juste le meilleur restaurant coréen de Paris !! Peut-être le meilleur rapport qualité-prix de la capitale.'), (2, ""Serveur trop pressé. Il met 10 ans a venir et ensuite il veut qu'on choisisse les plats en 10 secondes. Pas très accueillant""), (3, 'Manque de serveur, nous attendons trop longtemps. Le plat est un peu trop sucré.'), (5, 'Délicieuse cuisine typiquement coréenne, service rapide.')]",
219,ChIJq6omVT1w5kcR5T2pIpeVF7w,+33 9 83 31 80 86,"['lundi: Fermé', 'mardi: 19:00 – 21:30', 'mercredi: 19:00 – 21:30', 'jeudi: 19:00 – 21:30', 'vendredi: 19:00 – 21:30', 'samedi: 19:00 – 21:30', 'dimanche: 11:30 – 14:00']","[(5, 'Première expérience lors d’un repas pro dans cet établissement que je ne manquerais pas de renouveler. Tous était conquis: Service impeccable, une carte qui va à l’essentiel mais qui sait mettre en valeur chaque produit avec subtilité. Prix abordables pour la qualité de la prestation. Une adresse a ne pas manquer!'), (5, ""Bel accueil et service impeccable. Cuisine raffinée, de saison, locale avec une belle diversité de saveurs et de textures. Bon rythme entre les plats. Rapport qualité-prix excellent. \nConseil: la salle est un peu bruyante; elle mériterait quelques mousses acoustiques pour élever l'expérience :)""), (5, ""J'ai passé un très bon moment avec ma famille... Les serveurs sont adorables, le lieu sympa. Les plats  délicieux et les desserts magiques""), (5, 'Tout était délicieux, Le velouté de petit pois cresson menthe un régal, volaille farcie , et alors les desserts .... sublimissime. \nTrès très bon accueil, ça ne gâche rien. Et une sur nappe en papier avec un petit pot de crayons de couleurs pour décorer la table.'), (5, 'Excellente cuisine, moderne et subtile. Accueil et service très agréable.')]",http://www.lecappiello.fr/
220,ChIJD3S3hhdw5kcR6J1hqdcp6Ds,+33 1 83 96 73 42,"['lundi: 09:00 – 23:00', 'mardi: 09:00 – 23:00', 'mercredi: 09:00 – 23:00', 'jeudi: 09:00 – 23:00', 'vendredi: 09:00 – 23:00', 'samedi: 09:00 – 23:00', 'dimanche: 09:00 – 23:00']","[(3, ""Je suis une habituer il sont très rapide et efficace a part ajd ou il y a une fille qui prenaient beaucoup de temps .Moi même étant dans le commerce je comprend met de faire attendre le client c'est pas non plus la meilleure solution""), (4, ""Très bon accueil par deux serveurs très professionnels ( Majid et j'ai oublié le deuxième pardon 😣) . ça donne vraiment envie d'y revenir. 😊""), (5, 'Bon accueil, service rapide et bons choix de produits'), (3, 'Responsable aimable, sandwiche bon mais WC pitoyables'), (5, 'Super expérience avec un employé super agréable au service du soir .')]",http://www.subwayfrance.fr/
221,ChIJI_uikhlw5kcR_HJ8yJ0Ls-4,+33 1 40 59 46 36,"['lundi: 11:00 – 15:00, 18:30 – 23:00', 'mardi: 11:00 – 15:00, 18:30 – 23:00', 'mercredi: 11:00 – 15:00, 18:30 – 23:00', 'jeudi: 11:00 – 15:00, 18:30 – 23:00', 'vendredi: 11:00 – 15:00, 18:30 – 23:00', 'samedi: 11:00 – 15:00, 18:30 – 23:00', 'dimanche: Fermé']","[(1, ""Pâte à pizza bonne, par contre le fromage de garniture été passé ce qui a donné un mauvais goût à ma pizza.\nPrix corrects.\nPropreté très limite.\nL'accueil est agréable.\nUn bémol au moment de payer, le serveur qui regarde l'air de rien le crypto de ma carte...""), (4, 'Super petit restau où nous avons été très bien accueillis. \nLes plats sont généreux,  le digestif offert.\nJe recommande!'), (5, ""Restaurant tenu par des italiens dont la cuisine est excellente. La pizza est divine, pâte moelleuse fine et garniture gourmande. Rien à redire même au moment de l'addition car prix très très compétitif.""), (5, 'Accueil très sympa.. Choix variés et bons produits (pâtes et pizzas) .. Prix raisonnables.. Une très bonne adresse !'), (1, 'Première fois que je tente cette pizzeria bien noté sur Google. Hyper déçue par l’attitude de l’un des serveurs qui a tenté de nous avoir en nous faisant payé 30 euros au lieu de 20 euros...')]",http://www.ilcolosseo.fr/
222,ChIJjwwTNj1w5kcRglzm81W2bDk,+33 1 40 24 01 41,"['lundi: 10:00 – 02:00', 'mardi: 10:00 – 02:00', 'mercredi: 10:00 – 02:00', 'jeudi: 10:00 – 02:00', 'vendredi: 10:00 – 02:00', 'samedi: 10:00 – 02:00', 'dimanche: 10:00 – 02:00']","[(5, ""C'était bien!""), (4, 'Hub plutôt bonne ambiance service de livraison rapide on mange bien'), (1, 'Horrible, je n’es jamais manger un kebab aussi mauvais de toute ma vie. Aucun goût sauf selui du sel, viande sèche, le pain n’es pas bon, les frites sans intérêt, comment peut il être aussi bien noté ??'), (1, 'Acceuil phénoménale une vrai porte de prison,viande degeulasse a éviter'), (5, 'Super resto . Très propre une ambiance très chaleureuse. Des très bonne pizza a un bon prix')]",https://freshfood-restaurant.business.site/
223,ChIJb0sY2htw5kcRlGBg7jp65Kg,+33 1 45 75 01 23,"['lundi: 07:00 – 02:00', 'mardi: 07:00 – 02:00', 'mercredi: 06:00 – 02:00', 'jeudi: 06:00 – 02:00', 'vendredi: 06:00 – 02:00', 'samedi: 06:00 – 02:00', 'dimanche: 06:00 – 02:00']","[(5, ""De très nombreuses soirées passées au Dernier Métro ! Très bon accueil et plats consistant et de qualité. L'endroit idéal pour passer un moment avec des copains""), (5, ""Les 4 Liégeois supporters de l'Aviron Bayonnais vous remercient pour votre accueil, votre cuisine délicieuse et votre service.. Merci beaucoup . Nous reviendrons sans hésiter ...tant que l'on ne parle pas de football entre Belges et Français. 🤣\U0001f973""), (1, ""Nous venons dans cet établissement depuis de nombreuses années habitant à proximité. Auparavant il y avait un barman/serveur qui était très sympa mais que nous ne voyons plus, c'est bien dommage. Parmi les serveurs le pire c'est un homme d'un cinquantaine d'année aimable comme une porte de prison et sans conversation. On nous sert quatre bières de 50 cc soit disant en Happy Hours et au moment de payer c'est le plein tarif soit 36 euros. Un peu surpris lors de l'addition je fais la remarque au serveur que nous indique tout de suite que nous avons tort. Décevant nous ne viendrons plus dans cet établissement tant que ce serveur sera présent, quel a.....""), (4, 'Bon petit bistrot de quartier,  grand choix de pression Belge.  Les plats sont bien,  un bonne petite adresse!'), (1, 'Sans plus !! Service abominable , je le déconseille. Si vous cherchez un lieu chaleureux passez votre route.')]",http://auderniermetro.fr/fr
224,ChIJtcSI4Btw5kcRcrgWgbdKbnA,+33 1 45 77 37 11,"['lundi: 12:00 – 14:30, 18:30 – 22:30', 'mardi: Fermé', 'mercredi: 12:00 – 14:30, 18:30 – 22:30', 'jeudi: 12:00 – 14:30, 18:30 – 22:30', 'vendredi: 12:00 – 14:30, 18:30 – 22:30', 'samedi: 12:00 – 14:30, 18:30 – 22:30', 'dimanche: 12:00 – 14:30, 18:30 – 22:00']","[(5, ""Un restaurant dans lequel on mange très bien, et copieusement ! Et si on a eu les yeux plus gros que le ventre on peut même emporter avec soi ce qu'on n'a pas pu terminer, histoire de savourer une 2e fois mais à la maison ! La sympathie des personnes qui y travaillent est à souligner ! :)""), (1, 'Quel mauvais service ! Les serveurs sont terriblement mauvais. Rendre un lieux bien triste et lugubre encore plus laid. Pas recommandé !'), (4, 'Bon restaurant Schichuan, pas trop piquant donc convient aux européens. Cependant un peu trop salé. À tester si vous êtes dans le coin'), (5, 'Très bon plats variés et goûteux.'), (1, ""Le service est catastrophique, le propriétaire n'est pas agréable... A telle point que j'ai dû noter ma propre commande sur son carnet !"")]",http://jia-yan.lafourchette.rest/
225,ChIJRSHAtBtw5kcRXZuOHzJj8a0,+33 1 45 75 27 67,"['lundi: 18:45 – 22:45', 'mardi: 12:00 – 14:15, 18:45 – 22:45', 'mercredi: 12:00 – 14:15, 18:45 – 22:45', 'jeudi: 12:00 – 14:15, 18:45 – 22:45', 'vendredi: 12:00 – 14:15, 18:45 – 22:45', 'samedi: 12:00 – 14:15, 18:45 – 22:45', 'dimanche: Fermé']","[(5, ""Nourriture très bonne partagée dans une ambiance conviviale : les accompagnements sont servis dans des plats à se partager à côté de notre assiettes. De l'entrée au dessert, tout est bon. le riz au lait est délicieux.\nNous étions 7 + une poussette et aucun soucis pour s'installer. Je recommande ce lieu !""), (1, 'Ce restaurant est une blague. Pas de poulet ou de thon basquaise. Pas de gâteau basque. Passez votre chemin'), (3, ""Le Volant Basque fut une déception. Réservation faite en recherchant un restaurant Basque sur Paris, Le Volant Basque était très bien noté.\nLe service est froid, vraiment pas agréable mais reste professionnel.\nHabitué de la cuisine Basque, je fus déçus par la carte qui ne propose pas vraiment une cuisine Basque et notamment aucun dessert Basque hormis quelques fromages.\nLes plats sont bons mais sans plus pour le prix.\nUn peu à l'étroit niveau tables car elles sont petites et serrées.\nTrès moyen.""), (4, 'Un très bon moment et un accueil super agréable et dynamique.\nLes plats sont bons et le cadre dépaysant.\nPetit bémol pour le temps d’attente entre les plats.'), (5, ""Restaurant très bon avec un personnel à l'écoute du client. Nous sommes arrivés sans avoir réservés... ce n'est pas une bonne idée. Le patron nous a proposé de prendre l'apéritif et nous a offert des coeurs de canard pour l'accompagner. Le délai d'attente ayant été un peu long il nous a également offert le digestif. Tout le repas était très bon avec de bon produit. Le vin propose pour accompagne était parfait."")]",http://www.levolantbasque.fr/
226,ChIJRQaWcBdw5kcRGyBbSZDLhk8,+33 1 45 75 03 27,"['lundi: 12:00 – 14:30, 19:00 – 22:30', 'mardi: 12:00 – 14:30, 19:00 – 22:30', 'mercredi: 12:00 – 14:30, 19:00 – 22:30', 'jeudi: 12:00 – 14:30, 19:00 – 22:30', 'vendredi: 12:00 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: 12:00 – 14:30, 19:00 – 22:30']","[(4, 'Endroit majestueux de part le cadre.\nMalheureusement un peu cher... mais la qualité est là. Viandes excellentes tout comme les desserts et le vin! 😊\nLes serveurs pas tout le temps aimable (magie de Paris).\nC est une brasserie, alors pour ceux et celles qui aiment le calme, je vous le déconseille !\nLe Café du Commerce reste néanmoins une de mes bonnes adresses sur Paris!'), (5, 'Un service très agréable et professionnel. Pour une pause gourmande dans une des plus belles brasseries parisiennes. Très bonne andouillette. comptez minimum 19€ pour un plat. La carte est alléchante orientée viandes'), (3, ""Café brasserie sympathique , joli cadre mais un bruit mélange fond de conversation et couverts  empêche quelque peu d'apprécier les délicieux plats. Ce serait bien de faire appel à un acousticien pour permettre aux clients et aux employés de mieux s'entendre""), (5, 'Très joli café, authentique, une brasserie parisienne comme on les aime! La cuisine est bonne et les prix tout à fait raisonnables le midi. Les profiteroles sont délicieuses! Service efficace et aimable. Bonne adresse!'), (5, 'Nous avons mangé un dimanche soir dans l’établissement.\nService personnalisé et avec le sourire.\nQualité des produits excellente, cuisson des viandes impeccable.\nSi vous souhaites passer un bon moment et manger à la française courrez y !')]",http://www.lecafeducommerce.com/
227,ChIJY91onxZw5kcRxfyH1YhnF5s,+33 1 45 33 00 16,"['lundi: 19:00 – 23:30', 'mardi: 19:00 – 23:30', 'mercredi: 19:00 – 23:30', 'jeudi: 19:00 – 23:30', 'vendredi: 19:00 – 00:00', 'samedi: 19:00 – 00:00', 'dimanche: 19:30 – 23:30']","[(5, ""Très bonne adresse, si vous voulez manger un repas coréen de qualité n'hésitez pas. Il y a pas mal de choix, tant côté barbecue que côté plat classique. En plus du repas, il y a un karaoké privatif dans le sous-sol. L'accueil est également chaleureux.""), (5, ""Un super bbq coréen ! Les proportions sont parfaites, les produits sont frais et c'est vraiment ludique de faire griller sa viande ! :)\nJe recommande !""), (2, 'Il y a de meilleurs restaurants coréens que celui-ci. Les quantités ne sont pas énormes, déçue par le barbecue bulgogi. En revanche les hotteok (crêpes coréennes) en dessert étaient délicieux.'), (5, ""Excellent. Un des rares coreen que j'aime bien.""), (5, 'Super! Un délice. Et les gyozas Coréens... une tuerie!!')]",https://www.facebook.com/KB-korean-barbecue-340618765957376/
